Days for shipment (scheduled),Order Processing Time,Order Item Quantity,Order Month,Discounted Item,Type_DEBIT,Type_TRANSFER,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Home Office,Customer Segment_Corporate,Order Status_PENDING,Order Status_PROCESSING,Order Status_SUSPECTED_FRAUD,Delay Probability,Expected Cost,Premium
4,3,4,6,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,6,1,1,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
2,3,1,11,1,1,0,1,0,0,1,0,0,0,0.9999442,99.99442,115.49414
4,4,2,11,1,0,1,0,1,1,0,0,0,1,2.5205509e-05,0.002520551,10.502646
4,5,1,6,1,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
4,4,1,12,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
2,3,4,6,1,1,0,1,0,0,1,0,0,0,0.9999442,99.99442,115.49414
4,6,2,11,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,2,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,6,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,1,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
4,3,3,6,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,2,3,2,0,0,0,0,1,0,0,0,0,0,1.7461693e-06,0.00017461693,10.500183
4,6,1,9,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,5,2,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,2,9,1,0,1,0,0,0,1,0,1,0,0.9999833,99.99833,115.49824
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,1,1,0,0,0,1,0,0,0,0,0,1.7129869e-06,0.00017129869,10.500179
1,2,4,3,0,0,0,0,0,0,1,0,0,0,0.9999839,99.99839,115.49831
4,2,1,9,1,0,1,0,1,1,0,0,0,1,1.7438763e-06,0.00017438763,10.500183
1,2,1,8,1,1,0,0,0,0,1,0,0,0,0.99999166,99.99917,115.49912
4,4,1,4,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,1,2,1,1,0,0,1,0,0,0,0,0,1.6469896e-06,0.00016469897,10.500173
4,6,1,4,1,0,1,0,1,1,0,0,1,0,0.9999862,99.99862,115.49854
1,2,4,9,1,0,1,0,0,0,0,0,0,0,0.9999732,99.997314,115.49718
0,0,1,9,1,1,0,0,0,0,0,0,0,0,0.48126376,48.126377,61.032692
4,6,1,12,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,4,1,1,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.5073155,50.731552,63.768127
4,6,1,10,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,4,2,12,0,0,1,1,0,0,1,1,0,0,0.9999906,99.99906,115.49901
4,6,4,3,1,0,1,0,1,1,0,1,0,0,0.9999831,99.99831,115.498215
2,6,1,3,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,5,2,8,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,5,4,5,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,5,4,12,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,3,8,1,0,0,0,0,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,7,1,1,0,0,1,0,0,0,0,0,1.8787837e-06,0.00018787837,10.500196
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,11,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,5,4,6,1,0,1,0,1,0,0,0,0,1,0.99998724,99.998726,115.49866
1,2,1,4,1,0,0,0,0,0,1,0,0,0,0.9999856,99.99856,115.49848
2,3,2,5,1,1,0,1,0,0,1,0,0,0,0.9999442,99.99442,115.49414
4,5,1,11,1,0,1,0,1,0,1,1,0,0,0.9999856,99.99856,115.49848
4,2,1,4,1,0,0,0,1,0,0,0,0,0,1.818387e-06,0.0001818387,10.500191
4,4,1,11,1,0,1,0,1,0,0,1,0,0,3.1573403e-05,0.0031573402,10.503315
1,2,1,3,1,0,1,0,0,0,0,0,1,0,0.9999894,99.99894,115.49888
4,3,1,11,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
2,5,1,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,4,7,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,5,1,4,1,1,0,0,1,1,0,0,0,0,0.9999862,99.99862,115.49854
4,6,3,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
2,6,3,2,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,1,1,1,0,0,0,1,0,1,0,0,0,1.928337e-06,0.0001928337,10.500202
2,6,5,5,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,4,9,1,1,0,0,1,1,0,0,0,0,2.1074711e-06,0.00021074711,10.500221
4,6,1,3,0,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,1,9,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,6,1,10,1,0,1,0,1,0,1,0,1,0,0.9999851,99.99851,115.498436
4,4,4,1,1,0,1,0,1,0,0,1,0,0,3.1448184e-05,0.0031448184,10.503302
2,2,1,6,1,0,0,1,0,0,0,0,0,0,8.166062e-05,0.008166062,10.5085745
4,6,1,10,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,1,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
4,3,1,12,1,0,1,0,1,0,1,0,1,0,5.23639e-06,0.00052363897,10.500549
4,5,5,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,1,6,1,1,0,0,0,0,0,0,0,0,0.99998343,99.998344,115.49825
4,3,4,1,1,0,1,0,1,0,0,0,1,0,5.193198e-06,0.0005193198,10.5005455
4,6,1,4,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,2,3,1,0,1,0,0,0,0,0,1,0,0.9999895,99.99895,115.498886
1,2,2,12,1,1,0,0,0,1,0,0,0,0,0.9999826,99.99826,115.49817
4,2,5,9,1,1,0,0,1,0,1,0,0,0,2.0077573e-06,0.00020077573,10.500211
4,4,3,5,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
1,2,2,7,0,0,1,0,0,0,0,0,1,0,0.9999794,99.99794,115.49783
4,2,3,6,1,0,0,0,1,0,1,0,0,0,1.6395878e-06,0.00016395879,10.500172
1,2,5,5,1,0,1,0,0,0,0,1,0,0,0.9999784,99.99784,115.49773
4,5,5,11,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,7,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,6,1,8,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,3,1,2,1,0,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
2,2,1,6,1,1,0,1,0,0,0,0,0,0,7.1757204e-05,0.0071757203,10.507534
4,4,5,8,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,5,1,1,1,0,0,0,1,1,0,0,0,0,0.9999851,99.99851,115.498436
2,3,1,12,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,4,1,4,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,6,1,1,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,6,2,4,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,3,4,4,1,0,1,0,1,1,0,0,0,0,5.6389295e-06,0.00056389294,10.500591
4,3,1,3,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
1,2,1,1,1,1,0,0,0,0,0,0,0,0,0.9999839,99.99839,115.49831
4,2,4,9,1,0,1,0,1,0,0,0,0,0,1.2149461e-06,0.00012149461,10.500127
4,6,2,4,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,3,1,12,1,0,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,5,3,10,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,2,1,12,1,0,1,1,0,0,0,0,1,0,6.546158e-05,0.006546158,10.506873
2,6,1,12,0,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
0,0,5,8,1,1,0,0,0,0,0,0,0,0,0.5548952,55.48952,68.76399
4,4,5,5,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,4,5,2,1,0,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,3,5,7,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,2,4,5,1,0,0,0,1,1,0,0,0,0,1.5547724e-06,0.00015547725,10.500163
4,2,1,12,1,1,0,0,1,1,0,0,0,0,1.9199547e-06,0.00019199547,10.500201
4,6,1,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,12,1,1,0,0,0,0,0,0,0,0,0.9999877,99.99877,115.4987
2,5,1,3,1,0,1,1,0,0,1,1,0,0,0.9999974,99.99974,115.499725
4,3,4,12,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,6,1,3,0,0,0,0,1,1,0,0,0,0,0.9999856,99.99856,115.49848
1,2,1,4,1,0,1,0,0,1,0,0,0,0,0.99998236,99.99824,115.498146
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.48484188,48.484188,61.408394
1,2,3,6,1,1,0,0,0,0,0,0,0,0,0.999982,99.9982,115.49811
4,2,1,12,1,1,0,0,1,1,0,0,0,0,1.9199547e-06,0.00019199547,10.500201
2,5,1,2,1,0,0,1,0,1,0,0,0,0,0.99999774,99.99977,115.499756
1,2,1,1,0,1,0,0,0,0,0,0,0,0,0.9999875,99.99875,115.49868
1,2,1,4,1,0,0,0,0,0,0,0,0,0,0.999987,99.9987,115.498634
4,5,4,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,1,5,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,2,1,7,1,0,1,1,0,0,1,0,1,0,9.482453e-05,0.009482453,10.509956
4,3,1,8,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
2,5,1,10,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,6,3,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,2,1,8,1,0,0,0,1,0,0,0,0,0,1.8105897e-06,0.00018105896,10.50019
4,5,1,10,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,5,5,1,1,0,0,0,1,1,0,0,0,0,0.9999827,99.99827,115.49818
0,0,1,6,1,0,0,0,0,1,0,0,0,0,0.5831206,58.312057,71.72765
4,2,1,6,1,0,1,0,1,0,0,0,0,1,4.12524e-06,0.000412524,10.500433
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0.9999802,99.998024,115.49792
1,2,1,9,1,1,0,0,0,0,1,0,0,0,0.99998224,99.99822,115.49813
2,6,1,5,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,6,1,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,2,2,11,1,0,0,0,1,0,1,0,0,0,1.936693e-06,0.0001936693,10.500203
4,2,1,12,1,0,0,0,1,1,0,0,0,0,1.4134741e-06,0.00014134741,10.500148
4,6,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,1,12,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,2,1,6,1,0,1,0,1,0,0,1,0,0,1.7648734e-06,0.00017648735,10.500185
4,4,1,9,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,1,4,1,0,0,0,1,0,1,0,0,0,1.9590832e-06,0.00019590832,10.500205
4,2,1,3,0,0,0,0,1,0,0,0,0,0,1.8422953e-06,0.00018422953,10.500193
4,4,1,4,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,5,1,7,1,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
4,3,1,8,1,0,1,0,1,0,0,0,0,0,4.9441414e-06,0.0004944141,10.500518
4,4,4,3,0,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
1,2,1,10,1,1,0,0,0,0,0,0,0,0,0.9999844,99.998436,115.49835
2,4,1,6,1,0,1,1,0,1,0,0,1,0,0.99999046,99.99905,115.49899
4,6,1,5,1,0,1,0,1,0,1,0,0,0,0.99998426,99.99843,115.498344
4,3,5,4,1,0,1,0,1,0,0,1,0,0,5.3804847e-06,0.00053804845,10.500565
1,2,5,8,1,1,0,0,0,0,0,0,0,0,0.99998486,99.99849,115.498405
4,5,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,4,1,1,1,0,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,6,1,1,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,3,1,12,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,5,1,2,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
2,6,1,8,0,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,4,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,3,4,12,1,0,1,0,1,1,0,0,1,0,5.330362e-06,0.0005330362,10.500559
4,5,5,7,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,4,5,6,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
0,0,5,7,1,1,0,0,0,1,0,0,0,0,0.3660339,36.60339,48.933556
1,2,1,8,1,1,0,0,0,0,1,0,0,0,0.99999166,99.99917,115.49912
2,3,1,6,1,0,1,1,0,0,1,1,0,0,0.99994457,99.99445,115.49417
2,5,2,1,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,5,1,1,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,1,1,1,0,0,0,1,0,0,0,0,0.99997854,99.997856,115.49774
4,5,1,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,3,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,1,8,1,0,0,0,0,0,0,0,0,0,0.9999864,99.99864,115.498566
4,3,2,5,1,0,1,0,1,0,0,0,1,0,5.4655798e-06,0.000546558,10.500573
4,2,5,7,1,0,1,0,1,0,0,1,0,0,1.5508422e-06,0.00015508421,10.500163
0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.4699651,46.99651,59.846333
4,5,1,6,0,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,2,2,4,0,1,0,0,1,0,1,0,0,0,2.173134e-06,0.00021731338,10.500228
1,2,1,4,1,1,0,0,0,1,0,0,0,0,0.9999864,99.99864,115.498566
2,6,1,12,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
1,2,5,5,1,0,1,0,0,0,1,0,1,0,0.9999876,99.998764,115.498695
4,2,3,10,0,1,0,0,1,0,1,0,0,0,1.2653239e-06,0.0001265324,10.500133
4,6,3,2,1,0,0,0,1,1,0,0,0,0,0.99998724,99.998726,115.49866
4,3,5,11,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
2,5,3,10,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,3,3,4,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,2,1,4,1,0,0,0,1,0,1,0,0,0,1.9590832e-06,0.00019590832,10.500205
4,3,4,1,1,1,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
4,6,2,11,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0.9999827,99.99827,115.49818
4,4,1,3,1,0,1,0,1,0,1,0,1,0,3.6601195e-05,0.0036601196,10.503842
1,2,1,2,1,0,0,0,0,0,1,0,0,0,0.9999833,99.99833,115.49824
4,5,3,12,1,0,1,0,1,0,0,0,1,0,0.9999851,99.99851,115.498436
2,6,1,4,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,5,3,3,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,5,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,4,3,4,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,6,5,1,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,1,9,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,4,5,1,1,0,0,0,0,0,0,0,0,0.99998856,99.998856,115.498795
4,3,1,6,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
0,0,1,8,1,0,1,0,0,1,0,0,1,0,0.49440843,49.44084,62.41288
4,5,4,3,1,0,0,0,1,1,0,0,0,0,0.9999856,99.99856,115.49848
4,6,1,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,4,1,8,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
2,5,1,11,1,0,1,1,0,0,1,0,1,0,0.9999974,99.99974,115.499725
4,4,1,2,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
1,2,1,8,1,0,0,0,0,0,0,0,0,0,0.9999864,99.99864,115.498566
4,4,1,9,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,4,5,3,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
4,5,5,9,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,3,1,3,0,1,0,0,1,1,0,0,0,0,5.3815934e-06,0.00053815934,10.500565
4,6,5,6,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,5,2,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,10,1,0,0,0,1,0,1,0,0,0,1.7362113e-06,0.00017362113,10.500182
4,6,1,10,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,3,11,1,0,1,0,1,0,0,0,1,0,0.9999851,99.99851,115.498436
2,2,4,2,1,0,1,1,0,1,0,0,1,0,0.00011757316,0.011757316,10.512344
4,4,5,3,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,3,1,5,1,1,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,4,1,10,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
1,2,4,7,1,0,0,0,0,0,1,0,0,0,0.9999846,99.99846,115.498375
4,2,1,3,1,0,0,0,1,0,1,0,0,0,1.8173555e-06,0.00018173555,10.500191
4,3,5,8,1,0,1,0,1,0,0,1,0,0,5.3804847e-06,0.00053804845,10.500565
2,5,3,6,0,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,3,5,9,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
0,0,1,6,1,1,0,0,0,0,0,0,0,0,0.50020224,50.020226,63.021233
4,5,4,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,3,1,3,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,4,1,4,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,1,7,1,0,1,0,1,0,1,0,0,0,2.9012941e-05,0.002901294,10.503046
4,3,1,8,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
1,2,5,9,1,0,1,0,0,0,0,1,0,0,0.9999677,99.99677,115.496605
1,2,4,7,0,0,0,0,0,0,1,0,0,0,0.99998426,99.99843,115.498344
2,3,4,2,1,1,0,1,0,0,1,0,0,0,0.9999448,99.994484,115.4942
4,4,1,12,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,4,1,5,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
1,2,4,2,1,0,0,0,0,1,0,0,0,0,0.9999871,99.99871,115.49864
4,6,5,1,1,0,0,0,1,1,0,0,0,0,0.9999827,99.99827,115.49818
2,5,1,11,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,3,3,1,0,1,0,1,0,1,1,0,0,1.7546463e-06,0.00017546464,10.500184
0,0,1,10,1,1,0,0,0,0,1,0,0,0,0.44784683,44.784683,57.523914
4,2,1,7,1,0,1,0,1,0,0,1,0,0,1.7575235e-06,0.00017575234,10.500184
1,2,1,5,1,0,0,0,0,0,0,0,0,0,0.99998343,99.998344,115.49825
0,0,1,6,1,1,0,0,0,0,0,0,0,0,0.50020224,50.020226,63.021233
2,2,1,6,1,1,0,1,0,1,0,0,0,0,8.90163e-05,0.00890163,10.509346
4,6,1,4,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,5,5,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
4,5,1,2,1,0,1,0,1,0,0,0,1,0,0.99998665,99.998665,115.4986
4,4,1,12,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,1,12,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,2,1,6,1,0,0,0,1,0,0,0,0,0,1.9244808e-06,0.00019244807,10.500202
4,2,1,11,1,1,0,0,1,0,1,0,0,0,1.3530508e-06,0.00013530509,10.500142
2,3,3,3,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
2,2,3,10,1,0,0,1,0,1,0,0,0,0,6.319653e-05,0.0063196532,10.506636
1,2,4,4,1,0,1,0,0,0,1,1,0,0,0.9999838,99.99838,115.4983
2,6,3,11,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,3,7,1,0,1,0,1,0,0,0,1,0,1.8840067e-06,0.00018840066,10.500197
4,2,1,5,1,0,1,0,1,1,0,1,0,0,1.2552198e-06,0.00012552198,10.500132
4,6,2,6,0,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,11,1,0,1,0,1,0,0,0,1,0,1.8569962e-06,0.00018569961,10.500195
4,4,1,2,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
1,2,3,1,0,0,0,0,0,0,1,0,0,0,0.999966,99.996605,115.49643
1,2,1,4,1,1,0,0,0,0,1,0,0,0,0.99998486,99.99849,115.498405
4,6,1,7,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,1,5,1,1,0,0,0,0,0,0,0,0,0.9999869,99.99869,115.49862
2,5,1,9,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,6,1,1,1,0,1,0,1,0,0,0,0,1,0.9999856,99.99856,115.49848
4,3,3,12,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
4,2,5,7,1,1,0,0,1,0,1,0,0,0,1.70694e-06,0.000170694,10.500178
0,0,1,8,1,0,0,0,0,0,1,0,0,0,0.56572735,56.572735,69.901375
1,2,4,9,0,1,0,0,0,0,0,0,0,0,0.9999759,99.99759,115.49747
2,6,1,10,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,1,9,1,0,0,0,1,0,0,0,0,0,1.7330054e-06,0.00017330055,10.500182
4,5,5,3,1,0,1,0,1,0,0,0,1,0,0.99998426,99.99843,115.498344
4,5,2,1,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,3,2,9,0,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
1,2,1,11,1,1,0,0,0,0,0,0,0,0,0.9999802,99.998024,115.49792
2,2,1,10,1,0,0,1,0,0,1,0,0,0,7.367244e-05,0.007367244,10.507735
4,6,1,10,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,1,12,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
2,3,1,8,1,1,0,1,0,1,0,0,0,0,0.9999441,99.99441,115.494125
1,2,1,5,1,1,0,0,0,0,0,0,0,0,0.9999869,99.99869,115.49862
4,2,1,6,1,0,0,0,1,0,0,0,0,0,1.9244808e-06,0.00019244807,10.500202
4,5,4,12,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
2,3,2,1,1,0,1,1,0,0,1,1,0,0,0.9999443,99.99443,115.49415
4,6,2,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
1,2,1,3,1,1,0,0,0,0,1,0,0,0,0.99998486,99.99849,115.498405
2,4,5,9,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
1,2,3,1,1,1,0,0,0,0,0,0,0,0,0.9999858,99.99858,115.498505
4,5,1,1,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,2,1,3,1,0,1,0,1,0,0,1,0,0,1.6981219e-06,0.00016981219,10.500177
4,3,2,7,1,1,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,5,5,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,2,1,8,1,0,0,0,1,0,1,0,0,0,1.8332852e-06,0.00018332852,10.500192
4,2,1,5,1,0,0,0,1,0,1,0,0,0,1.6087528e-06,0.00016087528,10.500169
1,2,3,11,1,0,0,0,0,0,1,0,0,0,0.9999887,99.99887,115.49881
4,3,1,6,1,0,1,0,1,0,1,0,0,0,4.9441414e-06,0.0004944141,10.500518
2,3,4,3,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
2,6,1,4,1,0,1,1,0,0,0,0,1,0,0.9999975,99.99975,115.49973
4,5,4,11,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,4,1,2,1,0,1,1,0,1,0,0,1,0,0.9999907,99.99907,115.499016
2,3,5,2,1,0,0,1,0,0,1,0,0,0,0.9999448,99.994484,115.4942
4,6,1,2,1,0,0,0,1,1,0,0,0,0,0.99998724,99.998726,115.49866
4,3,1,8,1,0,1,0,1,0,0,0,0,0,4.9441414e-06,0.0004944141,10.500518
2,5,5,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,4,3,6,1,0,1,0,1,0,1,1,0,0,3.1573403e-05,0.0031573402,10.503315
4,6,5,8,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,1,6,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,4,1,12,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
